time,control,x,theta1,theta2,xdot,theta1dot,theta2dot
5.639999999999999680e+00,4.045835318764545718e-02,3.316252484076970930e+00,2.570837373496284370e-02,2.398445856969473947e-02,-3.603709682721678020e-01,3.485482806708431643e-03,8.793117564160419369e-03
5.679999999999999716e+00,5.080806148588301596e-02,3.302074713853181187e+00,2.580084325553714392e-02,2.428599247218488077e-02,-3.486012703065319851e-01,1.315539440782617989e-03,6.316182036678850108e-03
5.719999999999999751e+00,6.001800403136314799e-02,3.288366080721905060e+00,2.581058006714059133e-02,2.449229709893229606e-02,-3.369111729468289296e-01,-6.684257125425557182e-04,4.030330460769030940e-03
5.759999999999999787e+00,6.816491849099115541e-02,3.275122841460755385e+00,2.574481390493015692e-02,2.461085731048371153e-02,-3.253286514873056645e-01,-2.475824733314885978e-03,1.927601646630430982e-03
5.799999999999999822e+00,7.532209384122801055e-02,3.262340192969559904e+00,2.561040082173314178e-02,2.464883563176993239e-02,-3.138787342103036004e-01,-4.115967570568324248e-03,-1.446422293854940540e-07
5.839999999999999858e+00,8.155941949265965718e-02,3.250012386275335619e+00,2.541382821420077112e-02,2.461306684257641084e-02,-3.025836949432678114e-01,-5.598015950017327415e-03,-1.761142394641431992e-03
5.879999999999999893e+00,8.694344250291763387e-02,3.238132833016508449e+00,2.516122151149261313e-02,2.451005571260536989e-02,-2.914632366797143548e-01,-6.930945698455375122e-03,-3.363647375051109084e-03
5.919999999999999929e+00,9.153743025824212509e-02,3.226694204755622852e+00,2.485835223077141262e-02,2.434597737214132598e-02,-2.805346665942253237e-01,-8.123516300129154932e-03,-4.815876551907152109e-03
5.959999999999999964e+00,9.540144121537075250e-02,3.215688525458340941e+00,2.451064712092398609e-02,2.412667990745556018e-02,-2.698130628395208896e-01,-9.184246271083267021e-03,-6.125957576322259464e-03
6.000000000000000000e+00,9.859239992463919577e-02,3.205107257462338044e+00,2.412319818614478556e-02,2.385768879909659981e-02,-2.593114333276285710e-01,-1.012139370544667440e-02,-7.301886827674662801e-03
6.040000000000000036e+00,1.011641773985392234e-01,3.194941381250519186e+00,2.370077339839741712e-02,2.354421288631633122e-02,-2.490408668081044441e-01,-1.094294110654904680e-02,-8.351494876621720631e-03
6.080000000000000071e+00,1.031676756329140687e-01,3.185181469331470172e+00,2.324782794669853075e-02,2.319115157563289217e-02,-2.390106764607805301e-01,-1.165658398138839404e-02,-9.282418269134238079e-03
6.120000000000000107e+00,1.046509173883354293e-01,3.175817754524274061e+00,2.276851585558668789e-02,2.280310308441670444e-02,-2.292285362577533570e-01,-1.226972236002210094e-02,-1.010207705791724489e-02
6.160000000000000142e+00,1.056591366526991038e-01,3.166840192930005404e+00,2.226670190525135290e-02,2.238437346662474833e-02,-2.197006102117846915e-01,-1.278945542016918062e-02,-1.081765679810400664e-02
6.200000000000000178e+00,1.062348741695764431e-01,3.158238521870683435e+00,2.174597371260007100e-02,2.193898628118109637e-02,-2.104316748464700459e-01,-1.322257826364480263e-02,-1.143609474802585908e-02
6.240000000000000213e+00,1.064180743806790730e-01,3.150002313064029114e+00,2.120965389685132430e-02,2.147069274014536816e-02,-2.014252349850226553e-01,-1.357558083040773418e-02,-1.196406959572509157e-02
6.280000000000000249e+00,1.062461840584951744e-01,3.142121021296631511e+00,2.066081225120756926e-02,2.098298220545126436e-02,-1.926836330863365976e-01,-1.385464861519791584e-02,-1.240799422902949187e-02
6.320000000000000284e+00,1.057542520216294690e-01,3.134584028849656701e+00,2.010227785334707876e-02,2.047909292103444745e-02,-1.842081523233849161e-01,-1.406566495698044136e-02,-1.277401113108992368e-02
6.360000000000000320e+00,1.049750294164244480e-01,3.127380685923359049e+00,1.953665105619723300e-02,1.996202288272632200e-02,-1.759991136034370907e-01,-1.421421469415042049e-02,-1.306799003967525422e-02
6.400000000000000355e+00,1.039390700461844119e-01,3.120500347298621246e+00,1.896631530823222542e-02,1.943454076179108522e-02,-1.680559667318470563e-01,-1.430558900203480512e-02,-1.329552755626502852e-02
6.440000000000000391e+00,1.026748302819999736e-01,3.113932405465627884e+00,1.839344875945836746e-02,1.889919680975769498e-02,-1.603773759248439679e-01,-1.434479124651600289e-02,-1.346194843164700249e-02
6.480000000000000426e+00,1.012087680831914582e-01,3.107666320441503149e+00,1.782003561554137971e-02,1.835833368242403146e-02,-1.529612998794091516e-01,-1.433654370455457981e-02,-1.357230828835835970e-02
6.520000000000000462e+00,9.956544072914041976e-02,3.101691646490337462e+00,1.724787720834369473e-02,1.781409712982434321e-02,-1.458050666121343264e-01,-1.428529501471693074e-02,-1.363139756809487319e-02
6.560000000000000497e+00,9.776760090431579897e-02,3.095998055950521799e+00,1.667860275636292786e-02,1.726844650692060945e-02,-1.389054432807928507e-01,-1.419522823311080394e-02,-1.364374651718909537e-02
6.600000000000000533e+00,9.583629084192502035e-02,3.090575360365741986e+00,1.611367979325853753e-02,1.672316506686728071e-02,-1.322587012034857901e-01,-1.407026938064687323e-02,-1.361363104520427886e-02
6.640000000000000568e+00,9.379093422432127625e-02,3.085413529107402741e+00,1.555442424694795066e-02,1.617987000493164435e-02,-1.258606762895783937e-01,-1.391409637940996952e-02,-1.354507931014318350e-02
6.679999999999999716e+00,9.164942561663025344e-02,3.080502705667687469e+00,1.500201015568937597e-02,1.564002222667679187e-02,-1.197068250970132058e-01,-1.373014828343009641e-02,-1.344187889963202077e-02
6.719999999999999751e+00,8.942821721537264068e-02,3.075833221793907057e+00,1.445747901115346581e-02,1.510493581894705589e-02,-1.137922767285253906e-01,-1.352163471902246596e-02,-1.330758449146454865e-02
6.759999999999999787e+00,8.714240277744345065e-02,3.071395609626337730e+00,1.392174872173879488e-02,1.457578720660346328e-02,-1.081118807776975665e-01,-1.329154545649781534e-02,-1.314552588938201240e-02
6.799999999999999822e+00,8.480579858573911167e-02,3.067180611993379546e+00,1.339562219230670467e-02,1.405362398189228916e-02,-1.026602515315211267e-01,-1.304266004483219110e-02,-1.295881634121454594e-02
6.839999999999999858e+00,8.243102137453472977e-02,3.063179191009687941e+00,1.287979551912205901e-02,1.353937339683841841e-02,-9.743180863287415061e-02,-1.277755744671674361e-02,-1.275036105665697077e-02
6.879999999999999893e+00,8.002956314824061224e-02,3.059382535114887336e+00,1.237486580111577493e-02,1.303385051217730017e-02,-9.242081440099915446e-02,-1.249862561958511170e-02,-1.252286585116459822e-02
6.919999999999999929e+00,7.761186285827381681e-02,3.055782064682665222e+00,1.188133857062840734e-02,1.253776599910896156e-02,-8.762140800292203546e-02,-1.220807099442495526e-02,-1.227884585087332149e-02
6.959999999999999964e+00,7.518737493128568872e-02,3.052369436322441842e+00,1.139963484859002688e-02,1.205173359260553953e-02,-8.302763666292707623e-02,-1.190792781036633004e-02,-1.202063420113353917e-02
7.000000000000000000e+00,7.276463465305393896e-02,3.049136545988459179e+00,1.093009783064189007e-02,1.157627719715705744e-02,-7.863348409078521617e-02,-1.160006726916924628e-02,-1.175039072830729933e-02
7.040000000000000036e+00,7.035132044959802045e-02,3.046075531004032833e+00,1.047299921203524026e-02,1.111183764772295628e-02,-7.443289630308792815e-02,-1.128620647867330413e-02,-1.147011051094751731e-02
7.080000000000000071e+00,6.795431308945154569e-02,3.043178771101879843e+00,1.002854516025374933e-02,1.065877913029142712e-02,-7.041980500470551574e-02,-1.096791716027733891e-02,-1.118163232243976624e-02
7.120000000000000107e+00,6.557975188915499132e-02,3.040438888574891418e+00,9.596881945238925141e-03,1.021739526785491251e-02,-6.658814869121719437e-02,-1.064663409850989673e-02,-1.088664691261225469e-02
7.160000000000000142e+00,6.323308796857673997e-02,3.037848747625432555e+00,9.178101237847461485e-03,9.787914878808982172e-03,-6.293189162510998136e-02,-1.032366331687598407e-02,-1.058670510081830864e-02
7.200000000000000178e+00,6.091913465100962100e-02,3.035401452995276195e+00,8.772245087758338486e-03,9.370507415788899980e-03,-5.944504083232660108e-02,-1.000018996619681487e-02,-1.028322565753701442e-02
7.240000000000000213e+00,5.864211508231775838e-02,3.033090347952570820e+00,8.379310592498728089e-03,8.965288093792773971e-03,-5.612166125797501959e-02,-9.677285916455436593e-03,-9.977502955671457840e-03
7.280000000000000249e+00,5.640570716606596591e-02,3.030909011706813594e+00,7.999254269571178660e-03,8.572322717116520954e-03,-5.295588921344013267e-02,-9.355917045345231095e-03,-9.670714376472985124e-03
7.320000000000000284e+00,5.421308590569040575e-02,3.028851256317665719e+00,7.631996143869492107e-03,8.191632215160206398e-03,-4.994194423999175070e-02,-9.036950219937790393e-03,-9.363927458393645278e-03
7.360000000000000320e+00,5.206696325434023720e-02,3.026911123158566586e+00,7.277423562670626116e-03,7.823196897571452202e-03,-4.707413950738701530e-02,-8.721159969969170117e-03,-9.058106780200169891e-03
7.400000000000000355e+00,4.996962557222595080e-02,3.025082878991505630e+00,6.935394750501921134e-03,7.466960439483146840e-03,-4.434689085927511626e-02,-8.409234853557365219e-03,-8.754120572388618057e-03
7.440000000000000391e+00,4.792296878826007855e-02,3.023361011704963186e+00,6.605742116112950368e-03,7.122833607791999311e-03,-4.175472461082384984e-02,-8.101783517976716628e-03,-8.452747053346009939e-03
7.480000000000000426e+00,4.592853137219377047e-02,3.021740225762934884e+00,6.288275323650150371e-03,6.790697739523476363e-03,-3.929228419796286509e-02,-7.799340459378355760e-03,-8.154680488814918318e-03
7.520000000000000462e+00,4.398752521176385599e-02,3.020215437409105252e+00,5.982784139940742693e-03,6.470407983348500786e-03,-3.695433577146670784e-02,-7.502371487104181509e-03,-7.860536975075695099e-03
7.560000000000000497e+00,4.210086449764105510e-02,3.018781769666617709e+00,5.689041069553008034e-03,6.161796315267639018e-03,-3.473577282360218454e-02,-7.211278898908803948e-03,-7.570859947870012610e-03
7.600000000000000533e+00,4.026919271208440065e-02,3.017434547170491754e+00,5.406803789022307516e-03,5.864674339369209226e-03,-3.263161992942505835e-02,-6.926406374636501911e-03,-7.286125420476166105e-03
7.640000000000000568e+00,3.849290781368086556e-02,3.016169290866558939e+00,5.135817391317737748e-03,5.578835884406887873e-03,-3.063703567962190039e-02,-6.648043596533194551e-03,-7.006746955533335944e-03
7.679999999999999716e+00,3.677218571506113420e-02,3.014981712607811115e+00,4.875816451289618353e-03,5.304059406738123074e-03,-2.874731487689925410e-02,-6.376430604756308171e-03,-6.733080376200332832e-03
7.719999999999999751e+00,3.510700213989048635e-02,3.013867709676275819e+00,4.626526922479883876e-03,5.040110209924139259e-03,-2.695789006299388266e-02,-6.111761897427186660e-03,-6.465428223064783285e-03
7.759999999999999787e+00,3.349715294687483080e-02,3.012823359255936584e+00,4.387667875303724943e-03,4.786742491021758923e-03,-2.526433243900510009e-02,-5.854190284598513594e-03,-6.204043963893671708e-03
7.799999999999999822e+00,3.194227300747076725e-02,3.011844912879793945e+00,4.158953086230629363e-03,4.543701223302339977e-03,-2.366235223743321306e-02,-5.603830505783464339e-03,-5.949135963848996636e-03
7.839999999999999858e+00,3.044185371432472920e-02,3.010928790871913563e+00,3.940092487201392150e-03,4.310723884819610621e-03,-2.214779860014717480e-02,-5.360762621010204884e-03,-5.700871224215186932e-03
7.879999999999999893e+00,2.899525919822032449e-02,3.010071576803212245e+00,3.730793484125258588e-03,4.087542041919667822e-03,-2.071665901282272390e-02,-5.125035185088404679e-03,-5.459378897989653097e-03
7.919999999999999929e+00,2.760174133728199308e-02,3.009270011977780435e+00,3.530762152914963033e-03,3.873882796448034193e-03,-1.936505834276566404e-02,-4.896668214752670362e-03,-5.224753590892039674e-03
7.959999999999999964e+00,2.626045361159690117e-02,3.008520989964744263e+00,3.339704321119204341e-03,3.669470105063341904e-03,-1.808925752325805589e-02,-4.675655958947815168e-03,-4.997058456497591866e-03
8.000000000000000000e+00,2.497046389385837450e-02,3.007821551188992082e+00,3.157326542834324162e-03,3.474025978717733970e-03,-1.688565192507124682e-02,-4.461969480945415963e-03,-4.776328094233594709e-03
8.040000000000000924e+00,2.373076622167125116e-02,3.007168877592541367e+00,2.983336974197702170e-03,3.287271570014631879e-03,-1.575076945186899141e-02,-4.255559062559268434e-03,-4.562571258985775174e-03
8.080000000000000071e+00,2.254029162868254055e-02,3.006560287376899954e+00,2.817446156391940123e-03,3.108928155805329961e-03,-1.468126839415970566e-02,-4.056356438939139920e-03,-4.355773390998977403e-03
8.120000000000000995e+00,2.139791808070201640e-02,3.005993229835446368e+00,2.659367712730668042e-03,2.938718022040693809e-03,-1.367393507317884137e-02,-3.864276873376670286e-03,-4.155898974650125248e-03
8.160000000000000142e+00,2.030247958982189793e-02,3.005465280283650120e+00,2.508818966047003576e-03,2.776365257553990544e-03,-1.272568130409349602e-02,-3.679221080251969013e-03,-3.962893734522387676e-03
8.199999999999999289e+00,1.925277453522289406e-02,3.004974135093825716e+00,2.365521482259821257e-03,2.621596463116744949e-03,-1.183354170490105196e-02,-3.501077005275301905e-03,-3.776686677048923454e-03
8.240000000000000213e+00,1.824757327606696400e-02,3.004517606840094057e+00,2.229201545673540740e-03,2.474141381783229610e-03,-1.099467087617650267e-02,-3.329721469937793003e-03,-3.597191985766115020e-03
8.279999999999999361e+00,1.728562506451880587e-02,3.004093619558276806e+00,2.099590571241468327e-03,2.333733456221757582e-03,-1.020634047337997882e-02,-3.165021689503701163e-03,-3.424310778025076076e-03
8.320000000000000284e+00,1.636566434277009208e-02,3.003700204124601925e+00,1.976425458721208558e-03,2.200110318421454048e-03,-9.465936193107000324e-03,-3.006836670394011281e-03,-3.257932730744270925e-03
8.359999999999999432e+00,1.548641643605241924e-02,3.003335493756296160e+00,1.859448893361301692e-03,2.073014216865693565e-03,-8.770954691331120032e-03,-2.855018495552689994e-03,-3.097937582546176488e-03
8.400000000000000355e+00,1.464660270564221989e-02,3.002997719636431029e+00,1.748409597472201735e-03,1.952192385973874119e-03,-8.119000451254217501e-03,-2.709413503580424248e-03,-2.944196519356432912e-03
8.439999999999999503e+00,1.384494518492362936e-02,3.002685206664742701e+00,1.643062536972289154e-03,1.837397362336327770e-03,-7.507782615882473663e-03,-2.569863368977450945e-03,-2.796573450276060909e-03
8.480000000000000426e+00,1.308017074311784711e-02,3.002396369335546211e+00,1.543169086737848725e-03,1.728387251999338563e-03,-6.935111799605673220e-03,-2.436206089285256927e-03,-2.654926180269716416e-03
8.519999999999999574e+00,1.235101480811628960e-02,3.002129707743331988e+00,1.448497158347399408e-03,1.624925952801673000e-03,-6.398896891367445404e-03,-2.308276885292866090e-03,-2.519107485933935481e-03
8.560000000000000497e+00,1.165622468258686872e-02,3.001883803716157928e+00,1.358821293575133461e-03,1.526783335518379445e-03,-5.897141860865536683e-03,-2.185909019943028334e-03,-2.388966100343087318e-03
8.599999999999999645e+00,1.099456247898611405e-02,3.001657317076506182e+00,1.273922726766333778e-03,1.433735387333418812e-03,-5.427942577976495493e-03,-2.068934541435891918e-03,-2.264347612702909997e-03
8.640000000000000568e+00,1.036480770874570467e-02,3.001448982028893653e+00,1.193589419021024584e-03,1.345564320938639428e-03,-4.989483654698512703e-03,-1.957184955382997808e-03,-2.145095288266233441e-03
8.679999999999999716e+00,9.765759549552610608e-03,3.001257603673175733e+00,1.117616066913326321e-03,1.262058652343972607e-03,-4.580035317633944850e-03,-1.850491831124025620e-03,-2.031050813709907137e-03
8.720000000000000639e+00,9.196238811229218157e-03,3.001082054642175923e+00,1.045804088280070541e-03,1.183013250280400041e-03,-4.197950318221282430e-03,-1.748687346808540724e-03,-1.922054972922980325e-03
8.759999999999999787e+00,8.655089635337565035e-03,3.000921271862003525e+00,9.779615874409884960e-04,1.108229359884768325e-03,-3.841660887250403569e-03,-1.651604777242985126e-03,-1.817948257891322016e-03
8.800000000000000711e+00,8.141180935504643834e-03,3.000774253433180494e+00,9.139033020395577337e-04,1.037514603172658319e-03,-3.509675738944421572e-03,-1.559078929156073245e-03,-1.718571419136006185e-03
8.839999999999999858e+00,7.653407617244423200e-03,3.000640055630493741e+00,8.534505335372247724e-04,9.706829586321152588e-04,-3.200577129765452746e-03,-1.470946527105434489e-03,-1.623765959916427916e-03
8.880000000000000782e+00,7.190691575929442081e-03,3.000517790019309849e+00,7.964310632404003349e-04,9.075547221070568533e-04,-2.913017975709352239e-03,-1.387046554447528323e-03,-1.533374578194480033e-03
8.919999999999999929e+00,6.751982512923082602e-03,3.000406620685931891e+00,7.426790556011380554e-04,8.479564509838267506e-04,-2.645719032065082296e-03,-1.307220551937513919e-03,-1.447241560122197474e-03
8.960000000000000853e+00,6.336258566324026731e-03,3.000305761579449726e+00,6.920349503985479553e-04,7.917208935481468129e-04,-2.397466138173146976e-03,-1.231312878055631924e-03,-1.365213128615026935e-03
9.000000000000000000e+00,5.942526789000146525e-03,3.000214473962429462e+00,6.443453452819661569e-04,7.386869052412117515e-04,-2.167107530019279048e-03,-1.159170933327733841e-03,-1.287137750363133654e-03
9.040000000000000924e+00,5.569823479194602189e-03,3.000132063967693163e+00,5.994628700424658486e-04,6.886993534136582294e-04,-1.953551222348223586e-03,-1.090645352070800794e-03,-1.212866404440121745e-03
9.080000000000000071e+00,5.217214376932843845e-03,3.000057880258378162e+00,5.572460538619619392e-04,6.416090120532751693e-04,-1.755762461933619081e-03,-1.025590164041978837e-03,-1.142252815490573357e-03
9.120000000000000995e+00,4.883794746878555859e-03,2.999991311788402726e+00,5.175591866937390368e-04,5.972724478468902521e-04,-1.572761253259786617e-03,-9.638629282888774158e-04,-1.075153654282212526e-03
9.160000000000000142e+00,4.568689350973265118e-03,2.999931785660432393e+00,4.802721758274946661e-04,5.555518988288795377e-04,-1.403619957202686518e-03,-9.053248419482923292e-04,-1.011428708251868158e-03
9.200000000000001066e+00,4.271052324675894685e-03,2.999878765078412890e+00,4.452603985992647628e-04,5.163151467665744176e-04,-1.247460963315463571e-03,-8.498408259050189983e-04,-9.509410245096541411e-04
